sol,planetocentric_latitude,planetodetic_latitude,longitude,elevation
43,-4.590418499,-4.644700705,137.445275118,-4507.839
43,-4.590425774,-4.644708065,137.445279447,-4507.85
43,-4.590433037,-4.644715414,137.445283798,-4507.857
43,-4.590440229,-4.644722689,137.445288264,-4507.865
43,-4.590447294,-4.644729838,137.445292929,-4507.873
43,-4.590454444,-4.644737071,137.445297465,-4507.879
43,-4.590461709,-4.644744421,137.44530181,-4507.893
43,-4.59047623,-4.644759112,137.445310485,-4507.91
43,-4.59047623,-4.644759112,137.445310485,-4507.91
43,-4.59047623,-4.644759112,137.445310485,-4507.91
45,-4.590475803,-4.644758681,137.445310786,-4507.906
45,-4.590475896,-4.644758775,137.445310615,-4507.908
45,-4.590475875,-4.644758754,137.445310568,-4507.91
45,-4.590475838,-4.644758716,137.445310617,-4507.906
45,-4.590460344,-4.64474304,137.445316783,-4507.93
45,-4.590443085,-4.644725579,137.4453239,-4507.967
45,-4.590425192,-4.644707476,137.445331066,-4508.013
45,-4.590424968,-4.64470725,137.445331514,-4508.013
45,-4.590424755,-4.644707035,137.445331681,-4508.006
45,-4.590424631,-4.644706908,137.445331961,-4508.003
45,-4.590424388,-4.644706663,137.445332251,-4508.007
45,-4.590424094,-4.644706366,137.44533219,-4508.012
45,-4.590423986,-4.644706256,137.445332128,-4508.019
45,-4.590433668,-4.644716052,137.445345828,-4508.061
45,-4.590435065,-4.644717465,137.445347685,-4508.06
45,-4.590435065,-4.644717465,137.445347685,-4508.06
45,-4.590435065,-4.644717465,137.445347685,-4508.06
48,-4.590425399,-4.644707685,137.44533432,-4508.014
48,-4.590425178,-4.644707462,137.445334198,-4508.012
48,-4.590424629,-4.644706907,137.445334277,-4508.003
48,-4.590408519,-4.644690608,137.445330472,-4508.012
48,-4.590407929,-4.644690011,137.445330334,-4508.021
48,-4.590407682,-4.644689761,137.445330589,-4508.029
48,-4.590407534,-4.644689611,137.445331064,-4508.037
48,-4.59040718,-4.644689253,137.445331838,-4508.031
48,-4.590407142,-4.644689215,137.44533175,-4508.037
48,-4.590405857,-4.644687915,137.445340196,-4508.078
48,-4.590404242,-4.644686281,137.445348395,-4508.119
48,-4.590402925,-4.644684948,137.44535683,-4508.164
48,-4.59040141,-4.644683416,137.445364975,-4508.21
48,-4.590400029,-4.644682018,137.445373401,-4508.254
48,-4.590398641,-4.644680614,137.445382031,-4508.285
48,-4.590397285,-4.644679242,137.445390474,-4508.319
48,-4.590395762,-4.644677702,137.445398903,-4508.35
48,-4.590394404,-4.644676328,137.445407348,-4508.381
48,-4.590392974,-4.64467488,137.445415403,-4508.412
48,-4.590391573,-4.644673463,137.445423842,-4508.443
48,-4.590389892,-4.644671763,137.445432147,-4508.443
48,-4.590388536,-4.644670391,137.445440604,-4508.459
48,-4.590387187,-4.644669026,137.445449426,-4508.477
48,-4.590385924,-4.644667748,137.445457901,-4508.488
48,-4.590384738,-4.644666548,137.445465766,-4508.545
48,-4.590383516,-4.644665312,137.445474231,-4508.578
48,-4.590382128,-4.644663908,137.445482455,-4508.634
48,-4.590380773,-4.644662537,137.44549086,-4508.692
48,-4.590379603,-4.644661353,137.445498421,-4508.734
48,-4.590378261,-4.644659995,137.445506813,-4508.8
48,-4.59037675,-4.644658466,137.445515252,-4508.849
48,-4.59037539,-4.644657091,137.44552368,-4508.893
48,-4.590373965,-4.644655649,137.445532497,-4508.933
48,-4.590372496,-4.644654162,137.445540924,-4508.964
48,-4.590371154,-4.644652805,137.445549246,-4508.998
48,-4.590369783,-4.644651418,137.445557677,-4509.04
48,-4.590368421,-4.64465004,137.445566538,-4509.084
48,-4.590367179,-4.644648783,137.445574997,-4509.118
48,-4.590365905,-4.644647495,137.445583063,-4509.145
48,-4.590364478,-4.644646051,137.445591494,-4509.179
48,-4.590362984,-4.644644539,137.44560003,-4509.196
48,-4.590361911,-4.644643453,137.445608528,-4509.212
48,-4.590360871,-4.644642401,137.445616721,-4509.229
48,-4.590359586,-4.644641101,137.445625189,-4509.245
48,-4.590357935,-4.644639431,137.445633217,-4509.27
48,-4.590356601,-4.644638081,137.445641674,-4509.293
48,-4.590355444,-4.644636911,137.445649948,-4509.319
48,-4.590354333,-4.644635786,137.445658438,-4509.341
48,-4.590353112,-4.644634551,137.445666238,-4509.366
48,-4.590351616,-4.644633037,137.445674667,-4509.389
48,-4.590350345,-4.644631752,137.445682525,-4509.389
48,-4.590349249,-4.644630644,137.445691021,-4509.403
48,-4.590348253,-4.644629635,137.445699701,-4509.428
48,-4.590346872,-4.644628238,137.445708157,-4509.439
48,-4.590345722,-4.644627074,137.445715854,-4509.473
48,-4.590344295,-4.644625632,137.445724285,-4509.507
48,-4.590343094,-4.644624416,137.445732804,-4509.551
48,-4.590341944,-4.644623253,137.445741272,-4509.589
48,-4.590340557,-4.64462185,137.445749525,-4509.627
48,-4.590339202,-4.644620479,137.445757963,-4509.665
48,-4.590337853,-4.644619114,137.445766564,-4509.674
48,-4.590336461,-4.644617706,137.445775013,-4509.695
48,-4.59033534,-4.644616571,137.445783238,-4509.73
48,-4.59033398,-4.644615195,137.445791685,-4509.759
48,-4.590332395,-4.644613592,137.445799981,-4509.802
48,-4.590331075,-4.644612257,137.445808425,-4509.841
48,-4.590329475,-4.644610638,137.445816514,-4509.868
48,-4.590328055,-4.644609201,137.445824946,-4509.902
48,-4.590326344,-4.64460747,137.445833153,-4509.934
48,-4.59032512,-4.644606231,137.445841625,-4509.96
48,-4.590323814,-4.64460491,137.445849874,-4509.987
48,-4.590322601,-4.644603683,137.445858343,-4510.017
48,-4.590321236,-4.644602302,137.445866998,-4510.043
48,-4.590320065,-4.644601117,137.445875478,-4510.068
48,-4.590319052,-4.644600092,137.445882928,-4510.103
48,-4.590317771,-4.644598796,137.445891385,-4510.134
48,-4.590316323,-4.644597331,137.445900338,-4510.157
48,-4.590315016,-4.644596009,137.445908802,-4510.176
48,-4.590313651,-4.644594628,137.445916781,-4510.201
48,-4.590312458,-4.644593421,137.445925259,-4510.225
48,-4.590311107,-4.644592054,137.445933579,-4510.243
48,-4.590309894,-4.644590827,137.445942056,-4510.263
48,-4.590308785,-4.644589704,137.445949999,-4510.267
48,-4.59030754,-4.644588445,137.445958475,-4510.281
48,-4.590306034,-4.644586922,137.445967067,-4510.287
48,-4.5903047,-4.644585572,137.445975532,-4510.296
48,-4.590303155,-4.644584008,137.445983639,-4510.329
48,-4.590301838,-4.644582676,137.445992098,-4510.352
48,-4.59030037,-4.644581192,137.445999936,-4510.37
48,-4.59030037,-4.644581192,137.445999936,-4510.37
48,-4.59030037,-4.644581192,137.445999936,-4510.37
49,-4.59030037,-4.644581192,137.445999936,-4510.37
49,-4.590300912,-4.64458174,137.446032932,-4510.483
49,-4.590301398,-4.644582232,137.446065868,-4510.646
49,-4.590301894,-4.644582733,137.446098783,-4510.823
49,-4.590302044,-4.644582884,137.446131795,-4510.921
49,-4.590302439,-4.644583285,137.446164696,-4511.024
49,-4.590302434,-4.644583279,137.446172958,-4511.063
49,-4.590303148,-4.644584002,137.446205846,-4511.239
49,-4.59030397,-4.644584834,137.446238754,-4511.415
49,-4.590304316,-4.644585184,137.446271698,-4511.576
49,-4.590304045,-4.644584909,137.446304652,-4511.714
49,-4.590303291,-4.644584146,137.446337595,-4511.801
49,-4.590302972,-4.644583823,137.446345777,-4511.824
49,-4.590302972,-4.644583823,137.446345777,-4511.824
49,-4.590303401,-4.644584258,137.446378782,-4511.928
49,-4.590303834,-4.644584696,137.446411813,-4511.975
49,-4.590303316,-4.644584172,137.44644486,-4512.001
49,-4.590302947,-4.644583799,137.446477896,-4512.063
49,-4.590302947,-4.644583799,137.446477896,-4512.063
49,-4.590305449,-4.644586329,137.446506358,-4512.09
49,-4.590305449,-4.644586329,137.446506358,-4512.09
49,-4.590305449,-4.644586329,137.446506358,-4512.09
49,-4.590305449,-4.644586329,137.446506358,-4512.09
50,-4.590305449,-4.644586329,137.446506358,-4512.09
50,-4.590311261,-4.64459221,137.446572663,-4512.259
50,-4.590307402,-4.644588306,137.446622112,-4512.527
50,-4.59030533,-4.644586209,137.446630056,-4512.554
50,-4.590298533,-4.644579332,137.44666244,-4512.779
50,-4.59029227,-4.644572996,137.44669487,-4513.042
50,-4.590285828,-4.644566479,137.446727417,-4513.226
50,-4.590279976,-4.644560558,137.446759955,-4513.474
50,-4.590274034,-4.644554546,137.44679213,-4513.603
50,-4.590272524,-4.644553019,137.446800198,-4513.629
50,-4.590266194,-4.644546615,137.446832789,-4513.789
50,-4.590259421,-4.644539762,137.446865271,-4513.971
50,-4.590252341,-4.644532599,137.446897786,-4514.076
50,-4.590245216,-4.64452539,137.446930255,-4514.219
50,-4.590237519,-4.644517603,137.446962473,-4514.368
50,-4.590235561,-4.644515622,137.446970066,-4514.384
50,-4.590235561,-4.644515622,137.446970066,-4514.384
50,-4.590229463,-4.644509453,137.447002654,-4514.575
50,-4.590223592,-4.644503513,137.447035183,-4514.828
50,-4.59021742,-4.644497269,137.447067832,-4514.98
50,-4.590211445,-4.644491224,137.447100509,-4515.141
50,-4.590205078,-4.644484782,137.447133035,-4515.228
50,-4.590203251,-4.644482934,137.447140995,-4515.247
50,-4.590196375,-4.644475978,137.447173559,-4515.33
50,-4.590190802,-4.644470339,137.447206408,-4515.32
50,-4.590185355,-4.644464828,137.447239245,-4515.418
50,-4.590179989,-4.644459399,137.4472721,-4515.504
50,-4.590175747,-4.644455108,137.447304472,-4515.61
50,-4.590175747,-4.644455108,137.447304472,-4515.61
50,-4.590175747,-4.644455108,137.447304472,-4515.61
52,-4.590164975,-4.644444209,137.447317649,-4515.671
52,-4.590156937,-4.644436077,137.447331149,-4515.734
52,-4.590150866,-4.644429935,137.447346981,-4515.805
52,-4.590147799,-4.644426832,137.447363737,-4515.87
52,-4.590147713,-4.644426745,137.447363717,-4515.867
52,-4.590145059,-4.64442406,137.447379318,-4515.889
52,-4.590142277,-4.644421245,137.447395961,-4515.917
52,-4.590139689,-4.644418627,137.447412513,-4515.938
52,-4.590136872,-4.644415776,137.447429002,-4515.958
52,-4.590133996,-4.644412867,137.44744394,-4515.961
52,-4.590131261,-4.6444101,137.44746074,-4516.002
52,-4.590128137,-4.644406939,137.44747691,-4516.057
52,-4.590125318,-4.644404088,137.447493263,-4516.087
52,-4.590122167,-4.644400899,137.447509309,-4516.107
52,-4.59011884,-4.644397534,137.447525444,-4516.097
52,-4.590115582,-4.644394237,137.447541581,-4516.104
52,-4.590112305,-4.644390922,137.447557612,-4516.108
52,-4.590108753,-4.644387328,137.447573312,-4516.116
52,-4.590105823,-4.644384363,137.447589315,-4516.146
52,-4.590104075,-4.644382596,137.447604222,-4516.138
52,-4.590101878,-4.644380372,137.447620417,-4516.144
52,-4.590098614,-4.64437707,137.447636606,-4516.176
52,-4.590095971,-4.644374396,137.447652784,-4516.21
52,-4.590093758,-4.644372157,137.447669634,-4516.258
52,-4.590091854,-4.644370231,137.447686195,-4516.322
52,-4.590089467,-4.644367816,137.447702597,-4516.373
52,-4.590086696,-4.644365013,137.447718485,-4516.402
52,-4.590084894,-4.644363189,137.447733905,-4516.401
52,-4.590083211,-4.644361487,137.447749106,-4516.383
52,-4.590081311,-4.644359564,137.44776584,-4516.401
52,-4.590079176,-4.644357404,137.447781985,-4516.439
52,-4.590075888,-4.644354078,137.44779779,-4516.47
52,-4.590073469,-4.64435163,137.447814391,-4516.498
52,-4.59007148,-4.644349618,137.447830504,-4516.53
52,-4.590069338,-4.644347451,137.447846703,-4516.54
52,-4.590067169,-4.644345257,137.447862898,-4516.554
52,-4.590064954,-4.644343016,137.447879048,-4516.58
52,-4.590062533,-4.644340566,137.447895099,-4516.597
52,-4.590061871,-4.644339896,137.447900258,-4516.6
52,-4.590061871,-4.644339896,137.447900258,-4516.6
52,-4.590061871,-4.644339896,137.447900258,-4516.6
53,-4.590061587,-4.64433961,137.44790005,-4516.588
53,-4.59006335,-4.644341393,137.447918579,-4516.585
53,-4.59006506,-4.644343123,137.447937079,-4516.556
53,-4.590065295,-4.644343361,137.447940258,-4516.55
53,-4.590065295,-4.644343361,137.447940258,-4516.55
53,-4.590065295,-4.644343361,137.447940258,-4516.55
55,-4.590065295,-4.644343361,137.447940258,-4516.55
55,-4.590073475,-4.644351637,137.447953065,-4516.485
55,-4.590082664,-4.644360934,137.447966306,-4516.41
55,-4.590093005,-4.644371395,137.447979134,-4516.361
55,-4.590103425,-4.644381937,137.447992365,-4516.327
55,-4.590113337,-4.644391966,137.448005699,-4516.297
55,-4.590123039,-4.644401782,137.448018795,-4516.316
55,-4.590130913,-4.644409748,137.448034245,-4516.445
55,-4.590135423,-4.64441431,137.448051185,-4516.589
55,-4.590139098,-4.644418029,137.448067938,-4516.721
55,-4.590142514,-4.644421485,137.448085173,-4516.866
55,-4.590146672,-4.644425691,137.448103241,-4517.035
55,-4.590150783,-4.64442985,137.448120437,-4517.173
55,-4.590151601,-4.644430679,137.448137766,-4517.275
55,-4.590147507,-4.644426536,137.448154353,-4517.383
55,-4.590142621,-4.644421593,137.448171059,-4517.454
55,-4.590137723,-4.644416638,137.448187819,-4517.559
55,-4.590133022,-4.644411882,137.448203899,-4517.653
55,-4.590128644,-4.644407453,137.44822138,-4517.742
55,-4.59012351,-4.644402258,137.44823849,-4517.796
55,-4.590114652,-4.644393296,137.448253515,-4517.78
55,-4.590103011,-4.644381519,137.448264381,-4517.755
55,-4.590090465,-4.644368825,137.448274594,-4517.763
55,-4.590077823,-4.644356035,137.448285695,-4517.791
55,-4.590077744,-4.644355956,137.44828571,-4517.797
55,-4.590062697,-4.644340733,137.448296616,-4517.85
55,-4.590062697,-4.644340733,137.448296616,-4517.85
55,-4.590062697,-4.644340733,137.448296616,-4517.85
55,-4.590062697,-4.644340733,137.448296616,-4517.85
55,-4.590062697,-4.644340733,137.448296616,-4517.85
55,-4.590062697,-4.644340733,137.448296616,-4517.85
56,-4.590078901,-4.644357126,137.448296482,-4517.844
56,-4.590079239,-4.644357469,137.448296472,-4517.842
56,-4.590078679,-4.644356901,137.448297071,-4517.844
56,-4.590066742,-4.644344825,137.448308117,-4517.88
56,-4.590054099,-4.644332033,137.448319519,-4517.918
56,-4.590041859,-4.644319649,137.448330728,-4517.949
56,-4.590029834,-4.644307483,137.448340833,-4517.952
56,-4.590016674,-4.64429417,137.448350889,-4517.91
56,-4.590016674,-4.64429417,137.448350889,-4517.91
56,-4.590016674,-4.64429417,137.448350889,-4517.91
57,-4.590016674,-4.64429417,137.448350889,-4517.91
57,-4.5900209,-4.644298445,137.448332492,-4517.908
57,-4.590021725,-4.64429928,137.448328771,-4517.912
57,-4.590021726,-4.644299281,137.448328774,-4517.912
57,-4.590021726,-4.644299281,137.448328774,-4517.912
57,-4.590021725,-4.64429928,137.448328771,-4517.912
57,-4.590019559,-4.644297089,137.448339212,-4517.91
57,-4.590019559,-4.644297089,137.448339212,-4517.91
57,-4.590019559,-4.644297089,137.448339212,-4517.91
57,-4.590019559,-4.644297089,137.448339214,-4517.91
57,-4.590019559,-4.644297089,137.448339214,-4517.91
57,-4.590019559,-4.644297089,137.448339214,-4517.91
59,-4.590022298,-4.644299859,137.448351803,-4517.899
59,-4.590022324,-4.644299886,137.448352481,-4517.904
59,-4.59002021,-4.644297747,137.448367151,-4517.949
59,-4.590018257,-4.644295771,137.448381921,-4517.974
59,-4.59001827,-4.644295785,137.448381853,-4517.976
59,-4.590018418,-4.644295934,137.448382216,-4517.971
59,-4.590018587,-4.644296105,137.448382414,-4517.976
59,-4.590010566,-4.64428799,137.448373091,-4517.98
59,-4.590002443,-4.644279772,137.44836352,-4517.963
59,-4.590002443,-4.644279772,137.44836352,-4517.963
59,-4.589996255,-4.644273511,137.448355102,-4517.942
59,-4.589995748,-4.644272998,137.44835439,-4517.941
59,-4.589996628,-4.644273889,137.448354751,-4517.929
59,-4.589996661,-4.644273922,137.448355193,-4517.92
59,-4.589995685,-4.644272934,137.448342406,-4517.893
59,-4.5899956,-4.644272848,137.448341588,-4517.887
59,-4.5899956,-4.644272848,137.448341588,-4517.887
59,-4.58999567,-4.64427292,137.448341795,-4517.89
100,-4.589995765,-4.644273016,137.448341528,-4517.871
100,-4.589995937,-4.644273189,137.448341273,-4517.873
100,-4.589996544,-4.644273803,137.448341668,-4517.87
100,-4.589996464,-4.644273723,137.448342008,-4517.899
100,-4.589996595,-4.644273855,137.448341961,-4517.865
100,-4.589997137,-4.644274404,137.448341536,-4517.872
100,-4.590008675,-4.644286077,137.448328624,-4517.891
100,-4.590019161,-4.644296686,137.448316649,-4517.899
100,-4.590019507,-4.644297036,137.448316353,-4517.912
100,-4.590020068,-4.644297604,137.448315622,-4517.893
100,-4.590021384,-4.644298935,137.448310344,-4517.899
100,-4.590021384,-4.644298935,137.448310344,-4517.899
100,-4.590021516,-4.644299069,137.44831023,-4517.9
102,-4.590021795,-4.644299351,137.448327058,-4517.941
102,-4.590022418,-4.644299981,137.448344733,-4517.99
102,-4.590022872,-4.64430044,137.44836092,-4518.02
102,-4.590023246,-4.644300819,137.448377721,-4518.063
102,-4.59002528,-4.644302876,137.448394729,-4518.104
102,-4.590029835,-4.644307485,137.448410607,-4518.126
102,-4.59003725,-4.644314987,137.448425591,-4518.156
102,-4.590046866,-4.644324716,137.448439018,-4518.157
102,-4.590059119,-4.644337113,137.448451323,-4518.123
102,-4.590058531,-4.644336517,137.448451317,-4518.137
102,-4.590058009,-4.644335989,137.448451292,-4518.136
102,-4.590058288,-4.644336272,137.448450982,-4518.13
102,-4.590058044,-4.644336025,137.448450943,-4518.162
102,-4.590057972,-4.644335951,137.448450708,-4518.147
102,-4.590057859,-4.644335838,137.44845086,-4518.143
102,-4.590050679,-4.644328573,137.448466376,-4518.146
102,-4.590043945,-4.644321761,137.448481079,-4518.151
102,-4.590037325,-4.644315063,137.448495974,-4518.184
102,-4.59003055,-4.644308209,137.448510911,-4518.21
102,-4.590023976,-4.644301558,137.448525734,-4518.261
102,-4.590016776,-4.644294273,137.448541686,-4518.317
102,-4.590016561,-4.644294055,137.448541352,-4518.318
102,-4.590006626,-4.644284004,137.448554617,-4518.339
102,-4.589997785,-4.64427506,137.448566021,-4518.327
102,-4.589987385,-4.644264537,137.448578347,-4518.343
102,-4.589976632,-4.644253658,137.448590975,-4518.367
102,-4.589966479,-4.644243386,137.448603223,-4518.389
102,-4.589956269,-4.644233057,137.448617147,-4518.402
102,-4.589946759,-4.644223435,137.448629994,-4518.381
102,-4.589947111,-4.644223792,137.44862991,-4518.369
102,-4.589947115,-4.644223795,137.448629656,-4518.377
102,-4.589947151,-4.644223832,137.448646385,-4518.357
102,-4.589947248,-4.64422393,137.448661968,-4518.335
102,-4.589947627,-4.644224313,137.448678356,-4518.335
102,-4.589947235,-4.644223917,137.448695083,-4518.3
111,-4.589926506,-4.644202944,137.448660949,-4518.245
111,-4.589912854,-4.644189132,137.448623531,-4518.274
111,-4.589912854,-4.644189132,137.448623531,-4518.274
111,-4.58991531,-4.644191617,137.448613141,-4518.339
111,-4.589919682,-4.644196041,137.448652771,-4518.264
111,-4.58992144,-4.644197819,137.448675783,-4518.23
111,-4.58992144,-4.644197819,137.448675783,-4518.23
111,-4.58992144,-4.644197819,137.448675783,-4518.23
120,-4.58993122,-4.644207714,137.44866215,-4518.316
120,-4.589936138,-4.64421269,137.448655334,-4518.335
120,-4.589936982,-4.644213544,137.448655499,-4518.339
120,-4.589937549,-4.644214118,137.44865488,-4518.363
120,-4.589938013,-4.644214587,137.44865472,-4518.342
120,-4.589938436,-4.644215015,137.448655354,-4518.321
120,-4.589938816,-4.644215399,137.448656029,-4518.316
120,-4.589938998,-4.644215583,137.448656261,-4518.311
120,-4.589939061,-4.644215647,137.448656456,-4518.333
120,-4.589957157,-4.644233955,137.44865871,-4518.416
120,-4.589974562,-4.644251564,137.448660384,-4518.506
120,-4.589991676,-4.644268879,137.448662212,-4518.585
120,-4.59000914,-4.644286547,137.448663951,-4518.642
120,-4.590026548,-4.64430416,137.448665981,-4518.661
120,-4.590044075,-4.644321892,137.448667829,-4518.644
120,-4.590060708,-4.64433872,137.448669643,-4518.605
