sol,planetocentric_latitude,longitude,elevation
49,-4.590303316,137.44644486,-4512.001
49,-4.590302947,137.446477896,-4512.063
49,-4.590302947,137.446477896,-4512.063
49,-4.590305449,137.446506358,-4512.09
49,-4.590305449,137.446506358,-4512.09
49,-4.590305449,137.446506358,-4512.09
49,-4.590305449,137.446506358,-4512.09
50,-4.590305449,137.446506358,-4512.09
50,-4.590311261,137.446572663,-4512.259
50,-4.590307402,137.446622112,-4512.527
50,-4.59030533,137.446630056,-4512.554
50,-4.590298533,137.44666244,-4512.779
50,-4.59029227,137.44669487,-4513.042
50,-4.590285828,137.446727417,-4513.226
50,-4.590279976,137.446759955,-4513.474
50,-4.590274034,137.44679213,-4513.603
50,-4.590272524,137.446800198,-4513.629
50,-4.590266194,137.446832789,-4513.789
50,-4.590259421,137.446865271,-4513.971
50,-4.590252341,137.446897786,-4514.076
50,-4.590245216,137.446930255,-4514.219
50,-4.590237519,137.446962473,-4514.368
50,-4.590235561,137.446970066,-4514.384
50,-4.590235561,137.446970066,-4514.384
50,-4.590229463,137.447002654,-4514.575
50,-4.590223592,137.447035183,-4514.828
50,-4.59021742,137.447067832,-4514.98
50,-4.590211445,137.447100509,-4515.141
50,-4.590205078,137.447133035,-4515.228
50,-4.590203251,137.447140995,-4515.247
50,-4.590196375,137.447173559,-4515.33
50,-4.590190802,137.447206408,-4515.32
50,-4.590185355,137.447239245,-4515.418
